Feed_ID,Feed_name,Catergory,Price(Won/kg),Concentrate(%),Forage(%),DM(%AF),NDF (%DM),Lignin (%NDF),CP (%DM),Sol-P (%CP),NPN (%Sol-P),NDICP (%CP),ADICP (%CP),Starch (%NSC),Crude fat (%DM),Crude ash (%DM),peNDF (%NDF),CHO-A (%/hr),CHO-B1 (%/hr),CHO-B2 (%/hr),CHO-C (%/hr),Protein-A (%/hr),Protein-B1 (%/hr),Protein-B2 (%/hr),Protein-B3 (%/hr),Protein-C (%/hr),ID-CHO-A (%),ID-CHO-B1 (%),ID-CHO-B2 (%),ID-CHO-C (%),ID-Protein-A (%),ID-Protein-B1 (%),ID-Protein-B2 (%),ID-Protein-B3 (%),ID-Protein-C (%),ID-Fat (%),ID-Ash (%),Methionine (%UIP),Lysine (%UIP),Arginine (%UIP),Threonine (%UIP),Leucine (%UIP),Isoleucine (%UIP),Valine (%UIP),Histidine (%UIP),Phenylalanine (%UIP),Tryptophan (%UIP),TDN (%DM),ME (Mcal/kg),NEm (Mcal/kg),NEg (Mcal/kg),RUP-3X (%CP),RUP-1X (%CP),Ca (%),P (%),Mg (%),Cl (%),K (%),0 (%),S (%),Co (mg/kg),Cu (mg/kg),I (mg/kg),Fe (mg/kg),Mn (mg/kg),Se (mg/kg),Zn (mg/kg),Vit A (1000 IU/kg),Vit D (1000 IU/kg),Vit E (IU/kg),Ca-Bio,P-Bio,Mg-Bio,Cl-Bio,K-Bio,0-Bio,S-Bio,Co-Bio,Cu-Bio,I-Bio,Fe-Bio,Mn-Bio,Se-Bio,Zn-Bio,VitA-Bio,VitD-Bio,VitE-Bio,Starch,Sugar,Lactic,Acetic,Proprionic,Butyric,Isobutyric,pH,AmmoniaCPE
221,Potassium - Sulfate (829),Non calory,0,100,0,98,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.61,1.55,41.84,0.09,17.35,0,0,0,710,10,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
222,Salt (831),Non calory,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.66,0,39.34,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
223,Salt TMin,Non calory,0,100,0,98,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,57.02,0,36.98,0,50,330,0,0,2000,0,0,0,0,0,0.6,0.7,0.7,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
224,Sodium - Bicarbonate (832),Non calory,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
225,Sodium - Selenite (833),Non calory,0,100,0,98,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,456000,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
226,Sodium - Sulfate (834),Non calory,0,100,0,97,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,9.95,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
227,Sodium TriPoly - Phosphate (835),Non calory,0,100,0,96,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,31,0,0,0,0,40,0,0,0,0,0,0,0.6,0.15,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
228,Zinc - Oxide (836),Non calory,0,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780000,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
229,Zinc - Sulfate (837),Non calory,0,100,0,99,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.015,0,0,17.68,0,0,0,10,10,0,363600,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
230,Brewers Grain - 21% DM (502),Protein Concentrate,0,100,0,21,42,9.52,26,8,50,38,10,100,6.5,10,20,300,38,6,0,100000,150,8,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.7,3.23,4.69,3.43,9.18,5.71,5.95,1.9,5.31,1.36,70,2.53,1.34,0.82,59.2,45,0.29,0.7,0.27,0.13,0.58,0.15,0.34,0.101,11.3,0.072,270,40.9,0,106,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
231,Brewers Grain - Dehy (501),Protein Concentrate,0,100,0,92,48.7,13.04347826,29.2,4,75,40,12,100,10.8,4,20,300,38,6,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.26,2.15,2.61,2.76,8.46,3.53,3.78,1.47,4.8,1.12,67,2.42,1.28,0.77,65.8,50.2,0.29,0.7,0.27,0.17,0.58,0.15,0.4,0.083,11.3,0.072,221,44,0.76,82,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
232,Canola - Meal (503),Protein Concentrate,147,100,0,92,27.2,12.76,40.9,32.4,65,10.64,6.38,90,3.47,7.1,30,300,40,6,0,100000,230,12,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.4,6.67,6.78,4.85,7.99,4.94,6.44,4.04,4.68,1.22,69,2.57,1.33,0.84,30,19.6,0.7,1.2,0.57,0,1.37,0.03,1.17,0,7.95,0,211,55.8,0,71.5,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
233,Corn Glut. - Feed (505),Protein Concentrate,0,100,0,90,36.2,2.22,23.8,49,100,8,2,100,3.91,6.9,40,300,50,5,0,100000,150,4,0.5,0,100,75,20,0,100,100,100,80,0,95,50,2.09,1.24,3.17,2.93,16.22,4.34,5.04,2.45,6.48,0.37,83,3,1.49,1.06,32.8,21.9,0.07,0.95,0.4,0.25,1.4,0.26,0.47,0.097,6.98,0.074,226,22.1,0.302,73.3,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
234,Corn Glut. - Meal 60%CP (506) fine grind,Protein Concentrate,275,100,0,91,8.9,7.14,66.3,4,75,11,2,100,2.56,2.86,30,300,50,5,0,100000,150,4,0.5,0,100,75,20,0,100,100,100,80,0,95,50,2.09,1.24,3.17,2.93,16.22,4.34,5.04,2.45,6.48,0.37,89,3.22,2.05,1.32,62.4,41.2,0.07,0.61,0.15,0.07,0.48,0.06,0.9,0.085,4.76,0,159,20.6,0,61.4,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
235,Cottonseed - Black Whole (508),Protein Concentrate,0,100,0,92,40,15,23,40,2.5,6,6,90,17.5,5,50,300,25,6,0,100000,175,8,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.63,3.85,10.4,3.45,6.33,3.77,5.27,3.14,5.85,1.74,95,3.44,2.2,1.44,26.5,15.9,0.16,0.62,0.35,0,1.22,0.03,0.26,0,7.9,0,160,12.2,0,37.7,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
236,Cottonseed - High Lint (507) with hay,Protein Concentrate,0,100,0,92,51.6,16,24.4,40,2.5,10,6,90,17.5,4.16,90,300,25,6,0,100000,175,8,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.63,3.85,10.4,3.45,6.33,3.77,5.27,3.14,5.85,1.74,90,3.25,2.03,1.32,30.3,19.6,0.17,0.62,0.38,0,1.24,0.01,0.27,0,7.9,0,107,131,0,37.7,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
237,Cottonseed - Meal - mech (509),Protein Concentrate,0,100,0,92,28,21.42857143,44,20,40,10,8,90,5,7,40,300,25,6,0,100000,175,8,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.63,3.85,10.4,3.45,6.33,3.77,5.27,3.14,5.85,1.74,78,2.82,1.881436332,1.244274143,40,25.2,0.16,0.76,0.35,0,1.22,0.03,0.26,0,53.9,0,0.016,12.2,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
238,Cottonseed - Meal - Sol-41%CP (510),Protein Concentrate,0,100,0,92,28.9,20.76,46.1,20,40,10,8,90,3.15,7,40,300,25,6,0,100000,175,8,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.99,4.5,10.59,3.39,6.31,3.62,5.02,3.45,5.47,1.74,75,2.71,1.07,0.6,39.9,25.1,0.2,1.16,0.65,0,1.65,0.07,0.42,0.53,16.5,0,162,26.9,0.98,74,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
239,Distillers Gr. -  + solubles (515),Protein Concentrate,0,100,0,91,46,9.09,29.5,19,89,62,21,100,10.3,5,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.18,1.58,1.12,68.9,60.5,0.32,0.83,0.33,0.28,1.07,0.24,0.4,0.18,10.56,0.085,560,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
240,Distillers Gr. - Dehy - Dark (513),Protein Concentrate,0,100,0,91,46,13,30.4,6,67,44,21,100,10.7,4.6,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.11,1.65,1.17,68.2,54.5,0.26,0.83,0.33,0.28,1.08,0.3,0.44,0.18,10.6,0.085,358,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
241,Distillers Gr. - Dehy - Inter. (512),Protein Concentrate,155,100,0,91,46,11,30.4,6,67,44,18,100,10.7,4.6,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.11,1.56,1.1,68,54,0.26,0.83,0.33,0.28,1.08,0.3,0.44,0.18,10.6,0.085,358,27.6,0.4,67.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
242,Distillers Gr. - Dehy - Light (511),Protein Concentrate,0,100,0,91,46,10,30.4,6,67,40,13,100,9.8,4,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.11,1.58,1.12,66,50.9,0.32,1.4,0.65,0.28,1.83,0.24,0.4,0.18,83.9,0.085,560,77.6,0.4,94.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
243,Distillers Gr. - Dehy - V. Dark (514),Protein Concentrate,0,100,0,91,46,15,30.4,6,67,47,36,100,9.8,4,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.11,1.54,1.08,70.6,58.7,0.32,1.4,0.65,0.28,1.83,0.24,0.4,0.18,83.9,0.085,560,77.6,0.4,94.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
244,Distillers Gr. - sol. dehy (516),Protein Concentrate,0,100,0,91,23,4.35,29.7,44,100,55,13,100,9.2,8,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,88,3.18,1.86,1.22,52.5,48.2,0.32,1.4,0.65,0.28,1.83,0.24,0.4,0.18,83.9,0.085,560,77.6,0.4,94.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
245,Distillers Gr. - Wet (517),Protein Concentrate,0,100,0,25,40,10,29.7,25,68,55,12,100,9.9,4,30,300,17,7,0,100000,150,6,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.2,2.06,4.15,3.12,9.07,2.78,5.24,1.82,4.2,1.64,90,3.25,1.63,1.15,62.6,53.5,0.32,1.4,0.65,0.28,1.83,0.24,0.4,0.18,83.9,0.085,560,77.6,0.4,94.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
246,Feather - Meal (611),Protein Concentrate,0,100,0,90,39,0,85.8,9,89,50,32,90,7.21,3.5,20,0,0,0,0,100000,125,3,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.49,2.57,7.42,4.17,8.31,4.6,7.95,0.94,5.21,0.8,68,1.99,1.07,0.6,77,66.9,1.19,0.68,0.06,0.3,0.2,0.24,1.85,0.125,14.2,0.047,702,12,0.983,105,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
247,Fishmeal -  (612),Protein Concentrate,0,100,0,90,0,0,67.9,21,0,1,1,90,10.7,20.6,0,0,0,0,0,100000,150,1,0.8,0,100,75,20,0,100,100,100,80,0,95,50,2.84,7.13,7.19,4.17,7.012,4.53,4.81,2.3,4.33,1.52,68,2.48,1.73,1.11,69.5,56.9,5.46,3.14,0.16,1.37,0.77,0.44,0.58,0.12,11.3,1.19,594,40,2.34,157,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
248,Linseed - Meal (518),Protein Concentrate,0,100,0,90,25,24,38.3,20,10,10,2.375979112,90,1.5,6.5,30,300,35,6,0,100000,230,11,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.95,4.31,10.7,4.22,6.8,5.37,5.76,2.52,5.25,1.63,78,3.22,1.76,1.1,35.3,21.8,0.430000007,0.889999986,0.660000026,0.04,1.53,0.150000006,0.430000007,0.209999993,29,0,354,42,0.910000026,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
249,Lupins -  (519) fine,Protein Concentrate,0,100,0,90,33,10,34.2,26,23,4,3,90,5.5,5.1,30,300,30,5,0,100000,200,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.01,7.06,9.37,3.53,6.93,4.08,4.62,2.48,4.62,0.76,78,2.82,3.52,7.23,30.9,17.1,0.26,0.44,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
250,Meat &  - Bone Meal (613),Protein Concentrate,0,100,0,95,15,0,50.01,16.09,21.4,56,3,0,11.8,38.1,0,0,0,0,0,100000,150,6,0.12,0,100,75,20,0,100,100,100,80,0,95,50,0.84,5.6,8.28,2.52,5.46,2.43,3.67,1.44,3.03,0.52,60,2.57,1.19,0.69,70.1,61.9,11.6,5.48,1.09,0.8,1.43,0.77,0.27,0.19,2,1.41,735,14,0.28,96,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
251,Meat meal -  (614),Protein Concentrate,0,100,0,95,5,0,58.2,13.36,26.5,56.41,3.16,0,11,21.3,0,0,0,0,0,100000,150,5,0.12,0,100,75,20,0,100,100,100,80,0,95,50,0.84,5.6,8.28,2.52,5.46,2.43,3.67,1.44,3.03,0,71,,1.66,1.05,73,64.1,9.13,4.34,0.27,0,0.49,0.8,0.51,0,21.4,0,758,174,0,265,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
252,Peanut - Meal (520),Protein Concentrate,0,100,0,92,14,10,52.9,33,27.3,10,1,90,2.3,6.3,30,300,45,6,0,100000,230,13,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.1,3.14,10.88,2.53,6.06,3.16,3.82,2.18,4.92,0.98,77,3,1.98,1.3,28.7,18.2,0.32,0.66,0.17,0,1.28,0.03,0.33,0,16,0.07,155,29,0,36,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
253,Soybean - Meal - 44 (524),Protein Concentrate,0,100,0,90,14.9,2.14,49.9,20,55,5,2,90,1.6,7.2,30,300,25,6,0,100000,230,11,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.01,5.36,6.55,3.52,7.23,4.65,5.09,2.82,4.94,1.64,81,3.04,1.78,1.13,32.5,18.2,0.4,0.71,0.31,0,2.22,0.04,0.46,0.12,22.4,0,185,35,0.51,57,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
254,Soybean - Meal - 47.5 (525),Protein Concentrate,0,100,0,90,7.79,2.5,52.8,20,55,5,2,90,1.1,6.7,30,300,25,6,0,100000,230,11,0.2,0,100,75,20,0,100,100,100,80,0,95,50,0.83,6.08,7.69,3.03,6.13,4.25,3.79,2.27,3.88,1.64,81,3.15,1.78,1.13,32.8,18.4,0.29,0.71,0.33,0.08,2.36,0.01,0.48,0.12,22.5,0.12,145,41,0.22,63,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
255,Soybean - Whole (521),Protein Concentrate,0,100,0,90,14.9,1.54,40.34,44,22.73,4,3,90,18.2,4.56,70,300,25,5,0,100000,200,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.02,5.77,6.42,3.56,7.15,4.61,4.91,2.96,4.81,1.64,94,3.29,2.21,1.42,25,14.2,0.27,0.65,0.27,0.03,2.01,0.04,0.35,0,14.58,0,182,34.5,0.12,59,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
256,Soybean - Whole Extrd (523),Protein Concentrate,0,100,0,93.62,13,1.54,42.8,14,85.7,15,6,90,18.8,6,30,300,25,5,0,100000,150,5,0.18,0,100,75,20,0,100,100,100,80,0,95,50,1.02,5.77,6.42,3.56,7.15,4.61,4.91,2.96,4.81,1.64,94,,2.21,1.42,54.3,37.2,0.27,0.65,0.29,0.03,1.8,0,0.24,0,19.8,0,100,39.6,0.12,61.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
257,Soybean - Whole Roasted (522),Protein Concentrate,0,100,0,90,13.4,10,42.8,5.7,100,23.6,7.29,90,18.8,5.8,70,300,25,5,0,100000,150,5,0.18,0,100,75,20,0,100,100,100,80,0,95,50,1.02,5.77,6.42,3.56,7.15,4.61,4.91,2.96,4.81,1.64,94,3.22,2.21,1.42,62.4,45.1,0.27,0.65,0.29,0.03,1.8,0,0.24,0,19.8,0,100,39.6,0.12,61.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
258,Sunflower - Seed meal (526),Protein Concentrate,0,100,0,90,40,30,25.9,30,37,8,5,90,2.9,8.1,30,300,35,4,0,100000,160,10,0.15,0,100,75,20,0,100,100,100,80,0,95,50,2.15,4.29,9.87,4.51,6.86,4.29,6.87,2.36,4.94,1.93,60,2.17,1.27,0.7,31.7,19.4,0.45,1.02,0.7,0.11,1.27,0.03,0.33,0,4,0,33,20,2.3,105,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
259,Urea (619),Protein Concentrate,0,100,0,99,0,0,281,100,100,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
260,Alf Hay / North EV_8623__04/02/13,Forage,,0,100,90,36,16.111389,21.9999,30,,,,4.885978,2.6999,8.6001,,,,,0,100000,,,,0,100,75,20,0,100,100,100,80,0,95,50,1.670211,5.224267,4.199011,4.504056,7.208622,4.416178,5.921189,2.094456,4.809111,1.715667,66.07483,2.334,1.45932,0.87152,30,30,1.8,0.35,0.26,0.34,2.21,0.22,0.31,0.1,11,,253,45,,24,,,,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
261,Alf Hay / South EV_8624__04/02/13,Forage,,0,100,90,42,15.952381,24.0001,30,,,,6.550247,2.5,8.6,,,,,0,100000,,,,0,100,75,20,0,100,100,100,80,0,95,50,1.625456,5.166644,4.201833,4.449978,7.029133,4.374056,5.907433,2.099533,4.804611,1.755089,63.48501,2.24218,1.37637,0.79665,30,30,1.8501,0.37,0.2599,0.34,2.2501,0.22,0.34,0.11,11,,247,47,,25,,,,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
262,Alfalfa / Fresh - EV_8621__04/02/13,Forage,,0,100,21,34.9997,16.000137,24.9996,75.399606,70,15,10,5.226335,2.7002,8.5997,95,250,30,5.5,0,100000,150,9,1.25,0,100,75,20,0,100,100,100,80,0,95,50,6.882,22.034238,18.013238,18.969619,29.786762,18.666762,25.291429,9.007571,20.58281,7.596143,66.8155,2.339262,1.464038,0.875771,19.50736,19.50736,1.962,0.2999,0.2709,0.471,2.0899,0.19,0.3708,0.129,10,,286.0002,42,,18,,,,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
263,Alfalfa / Fresh - LV_8622__04/02/13,Forage,,0,100,23,37.9999,16.052674,20.0003,70.550292,70,15,10,4.777055,2,8.5997,95,250,30,5.5,0,100000,150,9,1.25,0,100,75,20,0,100,100,100,80,0,95,50,6.745565,20.712957,16.417348,17.878217,29.049783,17.478217,23.23487,8.171826,18.839087,6.528391,64.47033,2.260952,1.393422,0.812078,21.520527,21.520527,1.5386,0.2908,0.2387,0.3392,2.561,0.1519,0.3091,0.091,9,,227.0001,34,,27,,,,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
264,Alfalfa Hay - EV_8625__04/02/13,Forage,,0,100,90,37,15.945946,23,30,,,,5.226463,2.6999,8.6,,,,,0,100000,,,,0,100,75,20,0,100,100,100,80,0,95,50,1.646856,5.1942,4.200478,4.475844,7.114978,4.3942,5.914011,2.0971,4.806767,1.736233,65.73493,2.32372,1.45009,0.86322,30,30,1.8,0.35,0.2599,0.34,2.21,0.22,0.34,0.1,11,,253,45,,24,,,,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
265,Alfalfa Hay - FB_8627__04/02/13,Forage,,0,100,90,49.9999,16.000032,15.3,30,,,,5.506588,1.9999,5.4601,,,,,0,100000,,,,0,100,75,20,0,100,100,100,80,0,95,50,1.9053,5.5268,4.183956,4.788022,8.151411,4.637322,5.993756,2.067689,4.832533,1.508422,61.38888,2.17104,1.31132,0.73759,30,30,1.25,0.22,0.31,0.34,1.5299,0.1099,0.2699,0.33,14,,150,37,,25,,,,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
